PUBCHEM_SID	PUBCHEM_CID
144212014	116814
144212015	67060
144212016	93162
144212017	76980
144212018	93312
144212019	458426
144212020	12715
144212021	4
144212022	12729
144212023	4443516
144212024	86171
144212025	3033992
144212026	61718
144212027	54682468
144212028	76767
144212029	17236
144212030	15612
144212031	16331
144212032	17151
144212033	604152
144212034	23663624
144212035	19601
144212036	74937
144212037	17259
144212038	75171
144212039	108956
144212040	39485
144212041	8880
144212042	22833
144212043	75819
144212044	13398
144212045	94232
144212046	76714
144212047	170286
144212048	20113
144212049	16683
144212050	93009
144212051	16891
144212052	7067
144212053	18198
144212054	11741
144212055	4915
144212056	16541
144212057	3005572
144212058	16773
144212059	11696
144212060	93098
144212061	94647
144212062	118285
144212063	36326
144212064	6518
144212065	312440
144212066	112322
144212067	69765
144212068	5284462
144212069	22628
144212070	113027
144212071	82170
144212072	4528
144212073	27211
144212074	42981
144212075	94785
144212076	84872
144212077	4373502
144212078	23672293
144212079	6640
144212080	75518
144212081	5365748
144212082	23690437
144212083	23677979
144212084	6610
144212085	74448
144212086	60196421
144212087	60196422
144212088	5483526
144212089	104150
144212090	459494
144212091	61771
144212092	62328
144212093	103005
144212094	85192
144212095	5392
144212096	8878
144212097	32152
144212098	9024
144212099	17617
144212100	31219
144212101	24114
144212102	11230
144212103	85178
144212104	60196424
144212105	75903
144212106	4385787
144212107	60196425
144212108	60196426
144212109	91747
144212110	3744660
144212111	87367
144212112	16683072
144212113	23662382
144212114	546717
144212115	61285
144212116	61571
144212117	92238
144212118	80786
144212119	67065
144212120	81196
144212121	91783
144212122	23690996
144212123	90098
144212124	60976
144212125	12793
144212126	90258
144212127	91984
144212128	70755
144212129	5386
144212130	92251
144212131	15359
144212132	25051
144212133	109029
144212134	9564
144212135	9403
144212136	68539
144212137	27458
144212138	12180
144212139	548353
144212140	520098
144212141	5364495
144212142	1549018
144212143	6428555
144212144	3325
144212145	3334
144212146	10285
144212147	60196427
144212148	15287
144212149	41114
144212150	31202
144212151	3478
144212152	444037
144212153	6893
144212154	6291
144212155	11622
144212156	5318042
144212157	261491
144212158	55245
144212159	73281
144212160	52997
144212161	62884
144212162	39042
144212163	26758
144212164	3698
144212165	5280378
144212166	5284373
144212167	4495
144212168	38235
144212169	43233
144212170	53735
144212171	24743
144212172	12572
144212173	15583
144212174	50895
144212175	8292
144212176	24608
144212177	54682651
144212178	1730
144212179	57351929
144212180	101150
144212181	23678979
144212182	21984
144212183	6134
144212184	70014
144212185	16682993
144212186	7313
144212187	17695
144212188	15260
144212189	91749
144212190	3899
144212191	47445
144212192	60974
144212193	23654
144212194	61234
144212195	12810
144212196	41690
144212197	16463
144212198	42745
144212199	97971
144212200	21322
144212201	97354
144212202	23703979
144212203	5284435
144212204	5360487
144212205	62240
144212206	23665583
144212207	3034319
144212208	9690
144212209	19113
144212210	77288
144212211	17722
144212212	20936
144212213	67123
144212214	23681382
144212215	114644
144212216	23668542
144212217	23674215
144212218	20848
144212219	16115
144212220	30709
144212221	36274
144212222	13689
144212223	92421
144212224	5859
144212225	17168
144212226	3032792
144212227	6805
144212228	6442
144212229	15998
144212230	47455
144212231	22094
144212232	91742
144212233	17349
144212234	33256
144212235	16422
144212236	38283
144212237	54680085
144212238	92873
144212239	16183
144212240	8710
144212241	69827
144212242	70754
144212243	54680660
144212244	9568
144212245	81882
144212246	2140
144212247	14240
144212248	31315
144212249	88209
144212250	89385
144212251	23675737
144212252	117746
144212253	6850780
144212254	62142
144212255	67350
144212256	99016
144212257	28417
144212258	4964
144212259	15046
144212260	5920
144212261	439260
144212262	70801
144212263	6435993
144212264	94314
144212265	83268
144212266	2758725
144212267	5359281
144212268	61948
144212269	205586
144212270	156391
144212271	13382
144212272	19223
144212273	76857
144212274	91697
144212275	80480
144212276	170530
144212277	60988
144212278	73812
144212279	6433266
144212280	3034351
144212281	18290
144212282	19079
144212283	82161
144212284	15666
144212285	15376
144212286	5284486
144212287	64819
144212288	6253
144212289	5284503
144212290	11843
144212291	1549025
144212292	20084
144212293	6649
144212294	95428
144212295	41331
144212296	94411
144212297	101012
144212298	2097895
144212299	119716
144212300	4044
144212301	93011
144212302	107202
144212303	31208
144212304	82162
144212305	94617
144212306	90282
144212307	4843
144212308	70962
144212309	67274
144212310	644213
144212311	70381
144212312	676486
144212313	113033
144212314	32731
144212315	15109
144212316	66636
144212317	15337
144212318	69297
144212319	2723866
144212320	27503
144212321	16683023
144212322	17434
144212323	6143
144212324	3086172
144212325	6434236
144212326	13708
144212327	5365642
144212328	8171
144212329	36382
144212330	10890
144212331	11895
144212332	93502
144212333	11192
144212334	22833295
144212335	6741
144212336	6603108
144212337	12328
144212338	7165
144212339	61163
144212340	8500
144212341	2361
144212342	7148
144212343	7060
144212344	20417
144212345	6480
144212346	10601
144212347	6961
144212348	8651
144212349	7392
144212350	12977
144212351	445070
144212352	892
144212353	14511
144212354	8567
144212355	7151
144212356	18827
144212357	7149
144212358	6688
144212359	98282
144212360	92888
144212361	6773
144212362	70223
144212363	8919
144212364	2723
144212365	12062
144212366	8368
144212367	8179
144212368	1066
144212369	875
144212370	13345
144212371	13097
144212372	135191
144212373	15624
144212374	15538
144212375	78361
144212376	12368
144212377	15295
144212378	68527
144212379	6943
144212380	69484
144212381	83648
144212382	8753
144212383	2603
144212384	14250
144212385	14310
144212386	61138
144212387	31298
144212388	408285
144212389	7400
144212390	14385
144212391	31018
144212392	21685
144212393	61055
144212394	75472
144212395	66623
144212396	31202
144212397	8272
144212398	14233
144212399	23665771
144212400	222464
144212401	14249
144212402	27872
144212403	16887
144212404	6099
144212405	44135675
144212406	67322
144212407	246724
144212408	24671
144212409	62576
144212410	81080
144212411	3516
144212412	74904
144212413	23672329
144212414	15466
144212415	2734687
144212416	69311
144212417	91822
144212418	23668353
144212419	5702667
144212420	67215
144212421	7094
144212422	6451
144212423	6525
144212424	17429
144212425	190
144212426	7268
144212427	11907
144212428	3371
144212429	8140
144212430	21768
144212431	5795
144212432	62118
144212433	26030
144212434	17888
144212435	88043
144212436	9589
144212437	12087
144212438	16551
144212439	68023
144212440	7254
144212441	76092
144212442	78950
144212443	79571
144212444	8920
144212445	7337
144212446	5946
144212447	7034
144212448	23686673
144212449	37524
144212450	24773
144212451	7612
144212452	14529
144212453	11569
144212454	444539
144212455	6285
144212456	597
144212457	17595
144212458	8955
144212459	11545
144212460	7119
144212461	96359
144212462	32484
144212463	70807
144212464	8925
144212465	9001
144212466	74236
144212467	90571
144212468	8507
144212469	11048
144212470	26447
144212471	5833
144212472	2724248
144212473	5819
144212474	93573
144212475	10434
144212476	9948
144212477	11093
144212478	171548
144212479	62852
144212480	77311
144212481	7272
144212482	80289
144212483	10953
144212484	6516
144212485	13075
144212486	5356010
144212487	7071
144212488	4534
144212489	2723853
144212490	656678
144212491	442021
144212492	24385
144212493	16684434
144212494	20473
144212495	16590
144212496	90613
144212497	78138
144212498	15906
144212499	8766
144212500	62406
144212501	14284
144212502	11972
144212503	7122
144212504	1136
144212505	77487
144212506	23537
144212507	13254
144212508	23540
144212509	516900
144212510	84658
144212511	79635
144212512	449171
144212513	94355
144212514	2717
144212515	21218
144212516	8385
144212517	77328
144212518	5284558
144212519	2540
144212520	75868
144212521	5367692
144212522	5355
144212523	41270
144212524	2734819
144212525	72060
144212526	29307
144212527	15967
144212528	106428
144212529	62433
144212530	80777
144212531	7275
144212532	23691974
144212533	10780
144212534	53249535
144212535	54744
144212536	32872
144212537	67045
144212538	34468
144212539	16722125
144212540	31573
144212541	13783
144212542	83322
144212543	6852406
144212544	10404
144212545	83063
144212546	441371
144212547	10695
144212548	8532
144212549	62421
144212550	62452
144212551	6857648
144212552	76192
144212553	88045
144212554	67005
144212555	95402
144212556	21118222
144212557	11774
144212558	9786
144212559	78452
144212560	16683978
144212561	62817
144212562	61059
144212563	16700308
144212564	6488
144212565	62329
144212566	66598
144212567	92667
144212568	6112114
144212569	40813
144212570	11127402
144212571	12797557
144212572	116529
144212573	13671
144212574	3482402
144212575	16854
144212576	91677
144212577	93128
144212578	55182
144212579	9300
144212580	62371
144212581	22842
144212582	67054
144212583	21921
144212584	91590
144212585	33565
144212586	441207
144212587	5995
144212588	60196428
144212589	9571009
144212590	86210
144212591	66826
144212592	9462
144212593	21859
144212594	1935
144212595	12398
144212596	8594
144212597	31170
144212598	102681
144212599	61670
144212600	3067270
144212601	61124
144212602	1201518
144212603	11273
144212604	88267
144212605	16533
144212606	61953
144212607	5363388
144212608	78972
144212609	10883
144212610	8187
144212611	21414
144212612	439250
144212613	8164
144212614	7043
144212615	17100
144212616	62418
144212617	2082
144212618	442482
144212619	5283345
144212620	5287407
144212621	18756
144212622	442348
144212623	5371002
144212624	1796220
144212625	62465
144212626	30914
144212627	61812
144212628	28127
144212629	285097
144212630	14296
144212631	26808
144212632	61701
144212633	166589
144212634	14720269
144212635	9703
144212636	23677927
144212637	31072
144212638	10762
144212639	299728
144212640	85979
144212641	5284557
144212642	38258
144212643	7170
144212644	61048
144212645	61204
144212646	107
144212647	7180
144212648	9279
144212649	20861
144212650	169870
144212651	61151
144212652	5281607
144212653	62907
144212654	16237
144212655	657302
144212656	24321
144212657	6917959
144212658	14295
144212659	5359662
144212660	8893
144212661	79016
144212662	10315
144212663	8432
144212664	23235
144212665	9025
144212666	19707
144212667	8797
144212668	64772
144212669	2170
144212670	3394
144212671	2735101
144212672	1146
144212673	6405
144212674	5364579
144212675	5976
144212676	31260
144212677	11683
144212678	5366415
144212679	15008962
144212680	9562059
144212681	6215
144212682	4499
144212683	5281025
144212684	5281055
144212685	3331
144212686	54900
144212687	4091
144212688	2477
144212689	3001055
144212690	60822
144212691	23665884
144212692	61828
144212693	61080
144212694	23683016
144212695	8748
144212696	62253
144212697	54675779
144212698	35969
144212699	11556911
144212700	40854
144212701	23673604
144212702	1268142
144212703	2724048
144212704	23703451
144212705	24180685
144212706	22833320
144212707	5354753
144212708	29096
144212709	6364671
144212710	162381
144212711	60196430
144212712	16726
144212713	12344
144212714	9855795
144212715	19379
144212716	47936
144212717	10207
144212718	5284627
144212719	6166
144212720	15580
144212721	117291
144212722	18771
144212723	656583
144212724	82146
144212725	91620
144212726	91688
144212727	6917655
144212728	9934458
144212729	3969
144212730	6603901
144212731	4659569
144212732	5462355
144212733	3465817
144212734	60823
144212735	19283
144212736	39040
144212737	23421
144212738	22522
144212739	66932
144212740	23665761
144212741	20906
144212742	6025
144212743	2249
144212744	6230
144212745	440936
144212746	5237
144212747	9969573
144212748	41632
144212749	62105
144212750	11700495
144212751	3444
144212752	23682789
144212753	517414
144212754	24771
144212755	712
144212756	674
144212757	1031
144212758	11302979
144212759	197701
144212760	88454
144212761	5355850
144212762	17525
144212763	8137
144212764	22879
144212765	61341
144212766	17159
144212767	85576
144212768	31294
144212769	30771
144212770	6537506
144212771	20739
144212772	20641892
144212773	5320128
144212774	95392
144212775	576026
144212776	5362564
144212777	27941
144212778	7193
144212779	62583
144212780	5365976
144212781	202877
144212782	10409
144212783	3571582
144212784	65478
144212785	5281056
144212786	161803
144212787	11287462
144212788	76476
144212789	66760
144212790	67535
144212791	5362833
144212792	10931
144212793	6019
144212794	18783
144212795	23347
144212796	57483158
144212797	75771
144212798	6327366
144212799	16682953
144212800	8712
144212801	70151
144212802	31224
144212803	61660
144212804	23679004
144212805	8835
144212806	42504
144212807	90818
144212808	16872
144212809	5367785
144212810	31211
144212811	7707
144212812	60196431
144212813	9351
144212814	86211
144212815	520148
144212816	10154203
144212817	62835
144212818	60196432
144212819	43598
144212820	8405
144212821	7651
144212822	12366
144212823	66678
144212824	9578
144212825	62923
144212826	517232
144212827	121639
144212828	75538
144212829	137829
144212830	92938
144212831	23666110
144212832	6873
144212833	21096
144212834	10976
144212835	179
144212836	74695
144212837	76464
144212838	7738
144212839	32065
144212840	6426889
